,bathrooms,public_remarks,room type,areacode,price,parking_space,property_type,bedroom,spareroom,city,province,address
413,1,"Spacious Basement Apt - 2 Bedroom With Separate Entrance In A Great And Quiet Location. One Of Bedroom Is Huge! Direct Bus Route To York Mills, Close To Dvp/404/401, Shopping, Schools, Ttc, Fenside Arena And More. No Smoking And No Pet. 1 Parking Included, Share Utilities With Main Floor Tenant, Aaa Tenant. Credit Check, Employment Letter, Paystub,**** EXTRAS **** Appliances: Fridge, Stove, Existing Elfs, Washer & Dryer (29630994)",basement,905,1545,0.0,Single Family,2,0,Toronto, Ontario M3A2G6,102 BILLINGTON CRES W
414,1,"Bright, Newly Renovated.New Fridge, Stove And Laminate Flooring.Kitchen Backsplash New Subway Tiles,Double Sink.Linen Closet.Located Within Walking Distance To Lake,Tennis Courts, Ttc Stop And Nice Walking To Lakeshore Shops. Tenant Pays Own Hydro And Cable. Must Be Aaa Tenant With Sound References From Landlord Current And Previous. Full Credit Report With Score. Suitable For Professional Person. No Pets.**** EXTRAS **** Includes Tenant Use Of New Fridge And Stove. Covid Restrictions In Place. No Smoking. (29566619)",apartment,416,1550,0.0,Single Family,1,0,Toronto, Ontario M8V2X7,#3 -69 THIRD ST
415,1,"Beautiful Brand New Never Lived In Basement Apartment. 2 Bed + Den, 1 Bath. New Kitchen, Baths, Flooring. Freshly Painted. Ensuite Independent Laundry (Not Shared). Separate Entrance. Two Parking Spots Included. Rent Plus 40% Of Utilities. Must See!**** EXTRAS **** Brand New Never Lived In Basement Apartment. Ensuite Laundry. Includes One Parking. (29629108)",basement,416,1550,0.0,Single Family,2,1,Ajax, Ontario L1S2N9,#LOWER -70 ADMIRAL  RD
416,1,"Beautiful Brand New Never Lived In Basement Apartment. 2 Bed + Den, 1 Bath. New Kitchen, Baths, Flooring. Freshly Painted. Ensuite Independent Laundry (Not Shared). Separate Entrance. Two Parking Spots Included. Rent Plus 40% Of Utilities. Must See!**** EXTRAS **** Brand New Never Lived In Basement Apartment. Ensuite Laundry. Includes One Parking. (29629108)",basement,416,1550,0.0,Single Family,2,1,Ajax, Ontario L1S2N9,#LOWER -70 ADMIRAL  RD
417,1,"Well Maintained 2 Bedroom, 1 Washroom Legal Basement Apartment, Separate Entrance, Freshly Painted, Great Location, Family Friendly Neighborhood, Walking Distance To School, Transit, Gym, Go Station, Shopping Plaza And Banks. This Is A City Approved Basement With Separate Entrance, Separate Laundry & One Car Parking Spot On Driveway. Big Windows, Professionally Finished With Open Concept -Spacious Living And Dining Room, Perfect For Singles And Small Family.**** EXTRAS **** Ss Fridge, Stove, White Washer And Dryer And So Many Pot Lights. Tenants To Pay 30% Of All Utilities. No Smoking, No Pets (Landlord Has Allergies) Only One Parking Spot Will Be Provided On The Driveway. (29638641)",basement,905,1550,0.0,Single Family,2,0,Brampton, Ontario L6Y0M8,#2 -30 MESSINA AVE
418,1,"Brand New One Bedroom Legal Basement Apartment With Open Concept Kitchen, Separate Entrance And Separate Laundry In High Demand Desirable Richmond Hill Area. Close To Bathurst And King, Schools, Public Transit, Shopping, Parks, Trails.**** EXTRAS **** Brand New Appliances: Fridge, Stove,  Washer/Dryer, All Elf's. Tenant Will Pay 1/3 Of Utility Cost. Perfect For One Person Or A Young Couple. Absolutely No Smoking, No Pets (29513873)",basement,905,1550,0.0,Single Family,1,0,Richmond Hill, Ontario L4E0N2,27 WEEKES AVE
419,1,"Welcome To This Beautiful 2 Bed 1 Full Bath Basement Apartment With En-Suite Laundry In The Credit Valley. One Of The Best & Sought After Location. Close To The Schools, Shopping, Grocery, Walmart, Home Depot, Good Restaurants & Mount Pleasant Go Station. Pot Lights, Separate Side Entrance. Tenant Pays 30% Utilities. Family, New Comers Or Professionals Preferred.**** EXTRAS **** Stove, Fridge, Otr Exhaust, Washer, Dryer. Tenant Will Pay 30% Utilities. (29623214)",basement,416,1550,1.0,Single Family,2,0,Brampton, Ontario L6X0E4,4 ELWIN RD
420,1,"Absolutely Gorgeous One Bedroom Basement Apartment. Feels And Looks Like Living In A Ndew Condo. Very Bright With Pot Lights & Windows. Ensuite Washer & Dryer. Lovely Kitchen With Granite Counter Tops, Laminate Floors Thru-Out, Open Concept, Beautiful 3Pc Bath With Glass Shower Door. 1 Car Parking. Close To Schools, Shopping, Transit, 407, Hwy 7, 400, Hwy 27 And 427. Fantastic Area. Ready For New Tenant. Pls No Pets/Smoking.**** EXTRAS **** Stainless Steel Fridge, Gas Stove, Hood Fan, Washer, Dryer, Pot Lights, Light Fixtures, 1 Parking Space. (29646912)",basement,416,1550,0.0,Single Family,1,0,Vaughan, Ontario L4H1K4,#BSMT -559 ROYALPARK WAY
421,1,"Beautifully  Renovated And Decorated Unit In The Heart Of Cliffcrest. This Is A Clean Well-Kept Apartment. Close To The Eglinton Go Station And Public Transport. Located On A Quiet Street. Comes With Parking For One. The Kitchen Comes Equipped With A Fridge Stove And Dishwasher. All-Inclusive For The Utilities (Internet, Phone, And Cable Tv Are Not Included) On-Site Laundry. Lots Of Storage. (29423134)",basement,647,1550,0.0,Single Family,1,0,Toronto, Ontario M1M2C6,#LOWER -25 GLEN MUIR DR
422,1,"Top Floor Private An Cozy 1 Bdr Unit With Its Own Terras Overlooking Cn Tower. All Utilities Included.  A Good Opportunity To Live In A Quite And Trendy Leslieville Neighborhood, Close To Downtown And Ttc In A Door Step.   Street Parking Is Available.**** EXTRAS **** Live Your Best Life. Walk Everywhere; Grocery. Gerrard Square Awesome Withrow + Riverdale Park. Great Trails. Easy Transit. Pape Station, Streetcar Or Bus To Union Station. Street Parking Available. You'll Love Living Here! (29526251)",bedroom,416,1550,0.0,Single Family,1,0,Toronto, Ontario M4K1C1,U 3 241 LANGLEY CRES
423,1,"*** Basement Only *** Tenant Pays 1/3 Utilities Cost * Separate Entrance To 2 Bedrooms, Family Room & Large Kitchen * Within Minutes To Park, School, Transit & Hwy 404 ***** EXTRAS **** Fridge, Stove, Microwave, Washer & Dryer. (29194735)",basement,416,1550,0.0,Single Family,2,0,Aurora, Ontario L4G0J7,#(BSMT) -98 POINTON ST
424,1,"Cozy Retreat In A Prime Location. Beautifully Renovated Studio Apartment. Private Entrance At Side Of The Property. Heated Concrete Floors Throughout. Custom Kitchen With Double Undermount Sink & Subway Tile Backsplash. Pot Lights Throughout With High Ceilings. Beautiful 4 Piece Bathroom With Custom Glass Shower. Offering The True Essence Of Style & Comfort! Easy Access To Transit. Just Steps To Trinity Bellwoods, Little Italy & Queen West.**** EXTRAS **** The Suite Is Equipped With: Stainless Steel Fridge, Gas Stove & Range Hood. Shared Side Patio & Laundry In Basement. Utilities Are Included. Cable, Internet & Phone Are Extra. Available After Feb 16th. (29520328)",basement,416,1550,0.0,Single Family,0,0,Toronto, Ontario M6J2K2,#LOWER -354 EUCLID AVE
425,1,"You Own One Bedroom Apartment Located In Heart Of The City With Queen West. Steps To Subway And Street Cars. Laminate Flooring Throughout. Close To Ocad, Hospitals, U Of T And Financial District. Lots Of Light With An Unobstructed South View. Steps Away-Toronto's Finest Dining, Shopping & Enter.**** EXTRAS **** Included For Tenant's Use: Common Area Laundry Use, Stainless Steel Appliances (Fridge, Stove/Oven), Light Fixtures. Tenant Pays Hydro And Internet. (29352080)",apartment,905,1550,0.0,Single Family,1,0,Toronto, Ontario M5V2B3,#201 -490 QUEEN ST W
426,1,"This Luxury Home Features 2 Bedrooms, One Washroom And Is Very Spacious.  It Is Also Close To All Amenities Such As The Go, Shopping, Hwys 401,407, Schools, Parks And More.**** EXTRAS **** Existing Fridge, Stove, All Elfs,  $200 Per Month For Utilities (Heat, Hydro, Water).  No Access To Backyard. (29385949)",basement,905,1550,1.0,Single Family,2,0,Mississauga, Ontario L5N8L8,3284 RAINDANCE (BSMT) CRES
427,1,"Beautiful Newly Renovated Lower Level Apartment Featuring Bright Above Grade Windows, Open Concept Living Space & Separate Entrance. The Kitchen Has Brand New Stainless Steel Appliances And Gorgeous Granite Countertops. Ensuite Laundry With Brand New Washer & Dryer. Located In A Great Neighbourhood Close To All Amenities, Transit, Shopping And Easy Access To The Highways.**** EXTRAS **** Stainless Steel Fridge, Stove, Dishwasher, Rangehood. Washer & Dryer. All Electrical Light Fixtures. (29481778)",basement,416,1550,0.0,Single Family,1,1,Toronto, Ontario M3H4H5,190 ACTON AVE
428,1,"Absolutely Gorgeous One Bedroom Basement Apartment. Feels And Looks Like Living In A Ndew Condo. Very Bright With Pot Lights & Windows. Ensuite Washer & Dryer. Lovely Kitchen With Granite Counter Tops, Laminate Floors Thru-Out, Open Concept, Beautiful 3Pc Bath With Glass Shower Door. 1 Car Parking. Close To Schools, Shopping, Transit, 407, Hwy 7, 400, Hwy 27 And 427. Fantastic Area. Ready For New Tenant. Pls No Pets/Smoking.**** EXTRAS **** Stainless Steel Fridge, Gas Stove, Hood Fan, Washer, Dryer, Pot Lights, Light Fixtures, 1 Parking Space. (29646912)",basement,416,1550,0.0,Single Family,1,0,Vaughan, Ontario L4H1K4,#BSMT -559 ROYALPARK WAY
429,1,"Rent In The Highly Desirable Playter Estates! Short Walk To Main Streets And Pape Subway. Enjoy The Shops & Entertainment Of The Danforth, And The Nature Of Don River Valley Park! Renovated Open-Concept 1Bdrm Unit Finished W/ High Quality Materials. Above Grade Windows Provide Ample Natural Light! Large Closet And Storage Spaces. Large Separated Kitchen W/ Pantry And Dine-In Area. Front Veranda & Well-Maintained Garden On A Quiet Tree-Lined Street.**** EXTRAS **** S.S. Kitchen Appliances. Upgraded Cabinets And Granite Countertop. Custom Backsplash. Renovated Washroom W/ Glass Shower And Granite Countertop. Pot Lights Throughout. Tenant Pays 1/3 Gas & Water, 1/2 Hydro. 1 Street Parking Provided. (29641897)",basement,647,1550,0.0,Single Family,1,0,Toronto, Ontario M4K3L7,#LOWER -930 CARLAW AVE
430,1,"Newly Built Legal Beautiful 2 Bed Room One Washroom Basement Apartment With Separate Entrance And Large Windows For Lots Of Lights. Great Location. High Demand Area, Walking Distance To Rajdhani Restaurant, Indian Grocery Store, La Fitness ,Close To Bus Stop, School, Parks And All Amenities.**** EXTRAS **** All Appliances Are Included: S/S Fridge, S/S Stove, Dishwasher, Washer & Dryer. Tenant Is Responsible For 1/3 Of The Utilities, 1 Driveway Parking Available. (29596108)",basement,905,1550,1.0,Single Family,2,0,Brampton, Ontario L6X5A8,103 NATIVE LANDING
431,1,"Clean And Private Lower Level Renovated Legal Basement Apartment. Separate Private Laundry. Modern And Clean With Stainless Steel Appliances. Laminate Flooring Throughout. Private Entrance From The Side. Close To Shopping, Hwy 10, 9, And Transit, Utilities 20%. Great Neighborhood, Walking Distance To Parks, Trails, Schools And Other Amenities.**** EXTRAS **** Extras: New Fridge, Stove. No Smoking, Landlord Allergic To Pets. Tenant Must Obtain Content Insurance. Tenant To Pay 20% Utilities. (29408297)",basement,905,1550,1.0,Single Family,2,0,Brampton, Ontario L7A3H6,#LOWER -60 SCHOONER DR
432,1,"Legal Bsmt 2 Bedroom Apartment For Rent. Newer Basement, Neat And Clean, Large Windows, Ensuite Laundry, No Carpet, Huge Kitchen. Tenant To Pay 30% Utilities.Aaa Tenants. No Students.No Smoking. No Pets. Only Vegetarian Family Preferred. Close To Bus Stop And Highway**** EXTRAS **** Ss Frdige, Stove, Washer & Dryer (29370170)",basement,905,1550,1.0,Single Family,2,0,Brampton, Ontario L7A1L6,48 COLLINGWOOD AVE
433,1,"Beautifully  Renovated And Decorated Unit In The Heart Of Cliffcrest. This Is A Clean Well-Kept Apartment. Close To The Eglinton Go Station And Public Transport. Located On A Quiet Street. Comes With Parking For One. The Kitchen Comes Equipped With A Fridge Stove And Dishwasher. All-Inclusive For The Utilities (Internet, Phone, And Cable Tv Are Not Included) On-Site Laundry. Lots Of Storage. (29423134)",basement,647,1550,0.0,Single Family,1,0,Toronto, Ontario M1M2C6,#LOWER -25 GLEN MUIR DR
434,1,"Great Location! Close To Hwys 427, 409 & 407, Shops, Parks & Airport. Beautiful 1-Bedroom Lower Level With Separate Entrance. One Parking Space Included On The Driveway.**** EXTRAS **** Lower Level Pays 30% Of The Utilities. Shared Laundry With Upper Level. No Pets And No Smoking. (29624375)",basement,416,1550,0.0,Single Family,1,0,Mississauga, Ontario L4T2L5,#LOWER -7245 LANCASTER AVE
435,1,"Spacious One Bedroom Apartment In Sought After Leaside Neighbourhood! Walking Distance To All Amenities And Hyde Park Plaza. Clean And Bright. Hardwood Floors Through Out. Freshly Painted. Updated Kitchen And Bathroom. Ample Closet Space. 1 Parking Space.**** EXTRAS **** Fridge, Stove. One Parking Spot Included. (29628883)",apartment,647,1550,0.0,Single Family,1,0,Toronto, Ontario M4G2L8,#101 -970 EGLINTON AVE E
436,1,"Welcome To A Bright, Freshly Painted, Lower Level, 1 Bedroom Apartment. Aprox 600Sq Feet Of Living Space. Laminate Flooring & Tile Throughout. Eat-In Kitchen, 3-Piece Bathroom, Large Family Room And A Spacious Bedroom With Walk-In Closet. Convenient, Shared Laundry Facilities. 1 Driveway Parking Spot. Suited For Bachelor Or Couple. Walk To Parks, Rec Centre, Transit And Shopping. Close To Highway 410 & 407. Quiet Neighborhood. A Place You Can Call Home.**** EXTRAS **** Appliances Included: Fridge, Stove, Washer, Dryer 1 Private Driveway Parking Spot Utilities Included: Hydro, Water, Gas (29360257)",basement,905,1550,0.0,Single Family,1,0,Brampton, Ontario L6V3N5,#LOWER -54 CARTER DR
437,1,"Welcome To A Bright, Freshly Painted, Lower Level, 1 Bedroom Apartment. Approximately 600 sq ft of Living Space. Laminate Flooring & Tile Throughout. Eat In Kitchen, 3 Piece Bathroom, Large Family Room And A Spacious Bedroom With A Walk In Closet. Convenient, Shared Laundry Facilities. 1 Driveway Parking Spot. Suited For Bachelor Or Couple. Walk To Parks, Rec Centre, Transit And Shopping. Close To Highway 410 & 407. Quiet Neighbourhood. A Place You Can Call Home (64097341)",basement,647,1550,0.0,Single Family,0,1,Brampton, Ontario L6V3N5,54 CARTER Drive Unit# Lower
438,1,"Close To Clarkson Go Station, Next To A Park, Walking Distance To The Lake,  Spacious Basement W/Bedroom, Family/Living Room, Kitchen, Bathroom & Separate Entrance, Fresh Painting, Very Clean. All Are Included Except That The Tenant Will Pay 1/3 Electricity Bill.**** EXTRAS **** All Existing Fridge, Stove, Dish Washer, Washer And Dryer, Furnace, Central Air -- All Stay For Tenants To Use. (29387463)",basement,905,1550,4.0,Single Family,1,0,Mississauga, Ontario L5J4L6,#BSMT -1078 KOS BLVD
439,1,"Absolutely Stunning And Welcoming Furnished Basement In A Great Milton Neighborhood. Very Bright! Renovated 2 Bdrm 1 Bath Apt W/Own Laundry! Open Concept Living Rm, Modern Kitchen, Tons Of Cabinets, Quartz Counter, Backsplash. No Grass Cutting! Tenant Is Responsible To Remove Snow On Walkway To The Bsmt & Own Driveway. Landlord Preference Is A Couple/International Students (Girls).**** EXTRAS **** One Of The Best And Most Prestigious Locally In Milton, Close To Hospital, Shopping, Restaurants, Daycare, Hwy 403 & 407. 1 Parking On Driveway (Left Side Of Garage). The Tenant Pays 30% Of Utilities. (29253172)",basement,647,1550,3.0,Single Family,2,0,Milton, Ontario L9T5L9,1583 RAMSHAW CRES
440,1,"Renovated And Brand New Finishes! This Is A 1Bed 1 Bath In The Parkdale/Roncesvalles Neighbourhood. This Lower Unit Features A Separate Entrance With A Spacious Layout. Washer And Dryer Included With On-Street Parking Available. This Private Street Is Quite Low Traffic While Being Walking Distance To High Park, St Joseph's, Transit, Restaurants & Bars. Please Note The Kitchen Will Included All New Cabinetry Not Included In Photos. Close Access To Gardiner (29337107)",basement,416,1550,0.0,Single Family,1,0,Toronto, Ontario M6R1E2,50 PARKDALE RD
441,1,"Well Maintained 2 Bedroom, 1 Washroom Legal Basement Apartment, Separate Entrance, Freshly Painted, Great Location, Family Friendly Neighborhood, Walking Distance To School, Transit, Gym, Go Station, Shopping Plaza And Banks. This Is A City Approved Basement With Separate Entrance, Separate Laundry & One Car Parking Spot On Driveway. Big Windows, Professionally Finished With Open Concept -Spacious Living And Dining Room, Perfect For Singles And Small Family.**** EXTRAS **** Ss Fridge, Stove, White Washer And Dryer And So Many Pot Lights. Tenants To Pay 30% Of All Utilities. No Smoking, No Pets (Landlord Has Allergies) Only One Parking Spot Will Be Provided On The Driveway. (29638641)",basement,905,1550,0.0,Single Family,2,0,Brampton, Ontario L6Y0M8,#2 -30 MESSINA AVE
442,1,"Spacious & Bright Walkout Basement Apartment In A Backsplit Semi-Detached On A Quiet Street. Most Of The Areas Are Above Ground. Freshly Painted. Sun Filled Large Living Room Walking Out To Backyard. One Spacious Bedrooms With Large Windows. Large Kitchen With Combined Breakfast Area.  Close To Walking Trails, Hwy 401&407, Schools,Go Station, Toronto Premium Outlets, Heartland & Erin Mills Shopping Centres.**** EXTRAS **** Lower Level Only.  $1550 Plus 50% Of Utilities. All Existing Appliances, Elfs & Window Coverings. Lawn Mower And Snow Blower Are Provided By Landlord. (29597448)",basement,416,1550,3.0,Single Family,1,0,Mississauga, Ontario L5N2G2,#-LOWER -2501 COBBINSHAW CIRC
